,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
66,300672,国科微,-0.43,,,-5.67,,-3585.56,,,08-25
67,603585,苏利股份,0.81,,,15.6,,9060.13,,,08-25
68,300660,江苏雷利,1.65,61.76,,22.47,,12502.98,61.32,,08-25
69,300677,英科医疗,0.68,,,10.52,,4986.32,,,08-25
70,603517,绝味食品,0.51,,,14.47,,18197.27,,,08-25
71,603269,海鸥股份,0.18,,,3.18,,1264.45,,,08-25
72,300554,三超新材,0.35,-25.45,,6.21,,1366.43,-25.04,,08-25
73,002881,美格智能,0.18,,,7.5,,1414.47,,,08-25
74,002886,沃特股份,0.27,,,5.12,,1583.67,,,08-25
75,603081,大丰实业,0.27,,,12.62,,9398.0,,,08-25
76,603757,大元泵业,0.86,68.63,,20.98,,5379.44,66.68,,08-24
77,300604,长川科技,0.24,-51.02,,7.19,,1362.04,-12.14,,08-24
78,603536,惠发股份,-0.37,,,-9.43,,-3337.91,,,08-24
79,603501,韦尔股份,0.17,,,10.17,,6906.57,,,08-24
80,603496,恒为科技,0.41,,,13.56,,3105.23,,,08-24
81,002836,新宏泽,0.13,,,6.67,,1611.23,,,08-24
82,002869,金溢科技,0.62,,,15.03,,5436.79,,,08-24
83,603181,皇马科技,0.31,,,8.16,0.42,4655.05,,,08-23
84,603226,菲林格尔,0.45,15.38,,10.45,,2899.95,14.93,,08-23
85,603985,恒润股份,0.63,13.08,,10.15,,3787.38,13.08,,08-23
86,002878,元隆雅图,0.54,,,14.52,,3046.57,,,08-23
87,603980,吉华集团,0.45,-66.07,,9.3,,18134.12,-66.03,,08-23
88,002883,中设股份,0.33,3.13,,10.97,,1325.61,4.48,,08-23
89,002871,伟隆股份,0.42,,,7.61,,2118.78,,,08-23
90,002865,钧达股份,0.23,,,4.04,,2069.11,,,08-23
91,002876,三利谱,0.36,,,5.49,,2130.45,,,08-23
92,603538,美诺华,0.45,,,6.43,,4058.32,,,08-22
93,603196,日播时尚,0.11,,,4.3,,1909.31,,,08-22
94,002863,今飞凯达,0.19,,,5.85,,3098.9,,,08-22
95,300645,正元智慧,-0.12,,,-2.01,,-588.23,,,08-22
96,603991,至正股份,0.24,,,6.3,,1356.96,,,08-22
97,300661,圣邦股份,0.67,,,12.06,,3029.99,,,08-22
98,300631,久吾高科,0.08,,,1.63,,578.92,,,08-22
99,300637,扬帆新材,0.32,14.29,,11.46,,2861.53,14.2,,08-22
100,300649,杭州园林,0.22,120.0,,6.74,,1032.79,116.51,,08-22
101,300683,海特生物,0.79,,,9.81,,6147.31,,,08-22
102,603855,华荣股份,0.12,,,3.93,,2879.95,,,08-22
103,603488,展鹏科技,0.2,,,8.48,,3093.12,,,08-22
104,300588,熙菱信息,0.07,,,1.92,,552.72,,,08-22
105,603388,元成股份,0.2,,,4.13,,1511.76,,,08-22
106,300514,友讯达,0.17,2.9,,6.45,,1305.49,5.68,,08-21
107,300693,盛弘股份,0.4,,,13.79,-0.76,2732.15,,,08-21
108,002885,京泉华,0.41,,,7.54,,2456.78,,,08-21
109,002868,绿康生化,0.67,,,23.75,,6037.1,,,08-21
110,002857,三晖电气,-0.01,,,-0.26,,-51.45,,,08-21
111,603976,正川股份,0.47,,,8.1,0.23,3820.66,,,08-21
112,002832,比音勒芬,0.86,,,12.31,,6916.23,,,08-21
113,002872,天圣制药,0.57,,,5.57,,9050.9,,,08-21
114,300666,江丰电子,0.09,12.5,,6.33,,1533.46,13.32,,08-21
115,002877,智能自控,0.23,,,7.33,,2137.82,,,08-21
116,603617,君禾股份,0.45,,,17.03,,3396.91,,,08-21
117,300633,开立医疗,0.09,,,5.71,,3338.06,,,08-19
118,603286,日盈电子,0.23,-17.86,,6.68,,1497.48,-18.35,,08-19
119,603586,金麒麟,0.62,,,11.3,,9751.38,,,08-19
120,300633,开立医疗,0.09,,,5.71,,3338.06,,,08-19
121,603505,金石资源,0.16,,,6.47,,2792.21,,,08-18
122,603660,苏州科达,-0.0,-97.87,,-0.16,,-98.78,-97.84,,08-18
123,603113,金能科技,0.1,,,3.22,,6181.17,,,08-18
124,002866,传艺科技,0.31,,,10.76,,3385.33,,,08-18
125,300642,透景生命,0.87,55.36,,18.63,,3919.72,54.87,,08-18
126,300641,正丹股份,0.37,54.17,,17.81,,7985.72,51.9,,08-18
127,002870,香山股份,0.4,,,11.11,,3352.09,,,08-18
128,002859,洁美科技,0.68,,,11.97,,5359.77,,,08-18
129,601949,中国出版,0.05,-28.57,,,,7913.78,-22.92,,08-18
130,603728,鸣志电器,0.26,,,9.5,,6167.18,,,08-18
131,002891,中宠股份,0.43,,,12.05,1.18,3251.98,,,08-18
132,603926,铁流股份,0.59,,,12.23,,5337.81,,,08-17
133,603129,春风动力,0.4,,,12.41,1.4,4045.65,,,08-17
134,603557,起步股份,0.19,,,9.77,-0.25,8135.66,,,08-17
135,603656,泰禾光电,0.35,,,8.57,,2788.25,,,08-17
136,603776,永安行,0.7,,,11.08,0.92,5071.28,,,08-16
137,603200,上海洗霸,0.45,,,7.8,,2464.46,,,08-16
138,300657,弘信电子,0.09,,,1.64,,711.42,,,08-15
139,601326,秦港股份,0.03,-83.33,,1.16,0.11,13736.38,-85.19,,08-15
140,002884,凌霄泵业,1.27,28.28,,12.8,,7384.77,28.4,,08-15
141,603033,三维股份,0.57,,,5.81,,3894.2,,,08-15
142,603389,亚振家居,0.13,-31.58,,5.29,,2166.5,-30.2,,08-15
143,601952,苏垦农发,0.29,,,10.27,,23287.55,,,08-15
144,603879,永悦科技,0.19,,,8.79,,2067.12,,,08-15
145,002879,长缆科技,0.62,,,9.95,,6356.3,,,08-14
146,603758,秦安股份,0.29,,,7.43,,11091.02,,,08-12
147,603933,睿能科技,0.55,60.88,,13.28,,4212.2,61.05,,08-11
148,603929,亚翔集成,0.71,,,19.04,,11335.22,,,08-11
149,603679,华体科技,0.17,,,5.65,,1286.99,,,08-10
150,603429,集友股份,0.39,,,12.55,,2007.48,,,08-10
151,603380,易德龙,0.27,,,18.29,,3260.24,,,08-10
152,300623,捷捷微电,0.7,,,11.46,,4869.25,,,08-10
153,603036,如通股份,0.18,,,4.51,,2738.64,,,08-09
154,300696,爱乐达,0.22,,,4.85,,1138.69,,,08-09
155,603602,纵横通信,0.33,,,,,1989.89,,,08-09
156,300688,创业黑马,0.21,,,7.81,0.23,1093.74,,,08-09
157,300656,民德电子,0.39,,,13.45,,1732.4,,,08-08
158,603535,嘉诚国际,0.41,10.81,,7.1,0.26,4610.83,9.84,,08-07
159,002895,川恒股份,0.19,,,,,6894.64,,,08-07
160,002893,华通热力,0.58,,,16.88,,5191.2,,,08-07
161,300653,正海生物,0.32,6.67,,10.02,,1901.96,5.22,,08-02
162,603860,中公高科,0.22,,,4.15,0.09,1076.76,,,08-01
163,300668,杰恩设计,0.55,,,17.07,,1728.13,,,08-01
164,603707,健友股份,0.52,,,16.02,,18716.42,,,08-01
165,300692,中环环保,0.15,,,,,1171.47,,,07-31
166,603826,坤彩科技,0.19,,,11.76,,5058.07,,,07-31
167,002892,科力尔,0.53,,,17.56,,3527.73,,,07-31
168,300689,澄天伟业,0.34,,,7.43,,1711.19,,,07-27
169,300570,太辰光,0.27,,,12.3,,4608.44,,,07-20
170,002890,弘宇股份,0.54,-41.3,,9.77,,2696.75,-41.26,,07-20
171,603595,东尼电子,0.27,,,,,2018.67,,,07-11
172,603305,旭升股份,0.22,,,22.34,,7975.76,,,07-07
173,603612,索通发展,,,,,,820.97,,,06-28
174,300629,新劲刚,0.15,,,3.88,,732.28,,,03-09
175,002882,金龙羽,0.14,,2.05,6.87,0.23,4809.8,,,02-17
176,603238,诺邦股份,0.33,,3.95,8.61,0.34,2932.84,,,01-26
177,300615,欣天科技,0.53,,3.06,17.54,0.3,3154.54,,,01-25
178,300612,宣亚国际,0.48,,2.9,17.35,0.93,2611.8,,,01-25
179,300611,美力科技,0.3,,5.79,5.27,0.39,1997.75,,,01-25
180,603345,安井食品,0.63,,5.73,11.57,0.38,10161.97,,,01-24
181,603330,上海天洋,0.6,,7.47,8.39,0.51,2703.9,,,01-23
182,603603,博天环境,0.14,,2.23,6.33,-1.03,4920.01,,,01-23
183,603955,大千生态,0.41,,9.88,4.07,0.19,2701.23,,,01-23
184,603817,海峡环保,0.13,,2.59,5.12,0.36,4368.12,,,01-23
185,002875,安奈儿,0.54,,4.34,13.16,0.49,4021.49,,,01-20
186,603078,江化微,0.65,,7.6,8.69,1.18,2924.5,,,01-20
187,603180,金牌厨柜,0.44,,4.19,10.58,0.45,2224.55,,,01-20
188,300608,思特奇,-0.24,,5.96,-3.93,-0.76,-1226.83,,,01-20
189,603040,新坐标,0.47,,5.46,8.92,0.4,2135.71,,,01-19
190,300607,拓斯达,0.55,66.67,5.87,9.59,1.38,2995.6,65.81,,01-19
191,300609,汇纳科技,0.05,,2.81,1.66,0.07,347.85,,,01-18
192,300635,达安股份,0.38,11.76,4.92,8.1,0.49,2434.09,17.44,,01-18
193,300695,兆丰股份,1.74,,7.07,19.97,1.27,8689.73,,,01-18
194,603615,茶花股份,0.28,,,6.64,0.29,5115.95,,,01-17
195,300610,晨化股份,0.38,,4.82,8.1,0.2,2829.1,,,01-17
196,603839,安正时尚,0.55,,5.44,10.04,0.26,11743.95,,,01-16
197,002848,高斯贝尔,0.29,,4.71,6.41,-0.22,3663.16,,,01-16
198,603677,奇精机械,0.71,,6.85,10.66,0.77,4241.06,,,01-16
199,603208,江山欧派,0.9,,6.42,14.48,0.92,5431.82,,,01-16
200,603920,世运电路,0.37,,2.42,15.02,0.34,11486.78,,,01-13
201,603385,惠达卫浴,0.33,,8.83,3.76,0.86,7027.29,,,01-13
202,603626,科森科技,0.46,,3.1,15.98,1.08,7247.1,,,01-13
203,002774,快意电梯,0.18,,,11.44,0.22,4628.01,,,01-13
204,603133,碳元科技,0.19,,3.0,6.39,0.31,2983.92,,,01-13
205,603637,镇海股份,0.38,,4.59,8.52,-1.32,2935.81,,,01-12
206,300601,康泰生物,0.15,,1.91,8.31,-0.02,5608.31,,,01-12
207,300578,会畅通讯,0.3,,2.88,10.98,0.15,1617.43,,,01-12
208,300605,恒锋信息,0.19,,3.27,6.0,-0.49,1198.21,,,01-12
209,002862,实丰文化,0.2,,4.45,4.53,-0.13,1183.27,,,01-11
210,300630,普利制药,0.25,31.58,2.84,8.77,0.08,2259.87,28.45,,01-11
211,300636,同和药业,0.46,-14.81,4.57,10.53,0.32,2741.99,-6.11,,01-11
212,002846,英联股份,0.27,,2.83,9.59,0.34,2412.54,,,01-10
213,300606,金太阳,0.27,,3.29,8.41,0.34,1776.71,,,01-10
214,603177,德创环保,0.14,,2.2,6.36,-0.13,2051.67,,,01-10
215,002847,盐津铺子,0.5,,3.18,17.2,0.69,4684.81,,,01-10
216,300598,诚迈科技,0.28,,4.06,7.01,-0.1,1679.98,,,01-09
217,300603,立昂技术,0.2,900.0,,6.39,-0.07,1532.0,726.28,,01-09
218,300602,飞荣达,0.68,,6.52,10.79,0.51,5073.76,,,01-09
219,603881,数据港,0.24,,2.37,10.72,0.47,3819.11,,,01-09
220,603360,百傲化学,0.44,,4.04,11.38,0.44,4351.24,,,01-09
221,603089,正裕工业,0.6,,4.56,13.76,0.42,4778.4,,,01-06
222,300600,瑞特股份,0.65,-10.96,6.18,11.04,0.26,4852.41,-11.07,,01-06
223,300627,华测导航,0.22,,2.72,8.61,-0.43,2008.17,,,01-05
224,603358,华达科技,1.04,,9.12,11.46,1.24,12509.45,,,01-05
225,002845,同兴达,0.31,,5.4,5.87,0.04,2217.95,,,01-05
226,300620,光库科技,0.32,-27.73,2.55,13.31,0.35,2099.04,12.94,,01-05
227,300597,吉大通信,0.08,,2.09,3.71,-0.11,1367.92,,,01-04
228,300595,欧普康视,0.84,,5.79,15.67,0.75,4293.11,,,01-04
229,603966,法兰泰克,0.17,,4.12,4.32,0.07,2085.7,,,01-04
230,300599,雄塑科技,0.19,,2.66,6.94,-0.03,4316.85,,,01-03
231,603638,艾迪精密,0.29,,3.5,8.53,0.26,3777.53,,,12-30
232,300718,长盛轴承,0.49,,6.05,8.07,0.82,3670.7,,,12-30
233,002860,星帅尔,0.65,,4.97,13.65,0.45,3948.88,,,12-30
234,603038,华立股份,0.82,,9.41,8.66,0.51,4104.48,,,12-30
235,002864,盘龙药业,0.21,,4.65,4.55,0.36,1342.47,,,12-30
236,603337,杰克股份,0.63,,5.72,11.26,1.03,9760.19,,,12-29
237,002843,泰嘉股份,0.18,,3.63,4.91,0.43,1908.65,,,12-29
238,603039,泛微网络,0.43,,5.02,10.15,0.57,2135.93,,,12-29
239,002841,视源股份,0.89,,2.64,37.96,0.58,32403.01,,,12-29
240,601858,中国科传,0.08,0.0,2.93,2.8,-0.07,5414.15,2.73,,12-28
241,300592,华凯创意,0.1,,3.28,3.08,-0.09,915.49,,,12-28
242,601212,白银有色,0.02,,1.78,1.12,-0.07,12606.96,,,12-28
243,300596,利安隆,0.54,,5.15,11.13,0.11,4883.01,,,12-28
244,300584,海辰药业,0.35,,4.2,8.7,0.08,2120.28,,,12-28
245,603630,拉芳家化,0.46,,5.74,8.36,,6026.07,,,12-28
246,300639,凯普生物,0.5,,6.84,7.8,0.33,3345.98,,,12-27
247,603139,康惠制药,0.28,,,4.53,0.12,2119.58,,,12-27
248,300590,移为通信,0.65,,2.43,25.78,0.67,3875.07,,,12-27
249,002842,翔鹭钨业,0.46,,5.89,8.13,0.68,3471.22,,,12-27
250,603579,荣泰健康,1.91,,7.06,30.72,1.26,10044.57,,,12-27
251,603803,瑞斯康达,0.33,,3.92,8.26,-0.13,12031.86,,,12-27
252,300628,亿联网络,3.32,,9.97,37.2,2.75,18607.21,,,12-27
253,603165,荣晟环保,0.55,,3.48,17.03,0.46,5190.44,,,12-26
254,300589,江龙船艇,0.12,,2.17,5.92,-0.9,810.08,,,12-26
255,300727,润禾材料,0.19,,2.99,6.9,0.17,1287.81,,,12-23
256,300711,广哈通信,0.31,,2.21,14.85,,3309.48,,,12-23
257,603639,海利尔,1.17,-7.87,7.06,17.72,0.57,10534.35,-8.16,,12-22
258,002824,和胜股份,0.42,,4.32,10.05,-0.09,3816.21,,,12-22
259,603896,寿仙谷,0.35,,3.75,9.67,0.46,3681.78,,,12-21
260,300678,中科信息,0.15,,4.09,3.63,-0.71,1114.85,,,12-21
261,300625,三雄极光,0.31,,2.68,10.37,0.06,6585.12,,,12-21
262,603178,圣龙股份,0.21,,2.38,8.84,0.53,3096.1,,,12-21
263,300622,博士眼镜,0.26,,3.49,7.61,0.39,1677.46,,,12-21
264,300621,维业股份,0.35,,4.29,8.65,-0.53,3581.7,,,12-20
265,603811,诚意药业,0.52,,3.84,13.22,0.68,3339.73,,,12-20
266,300591,万里马,0.07,,1.43,5.0,-0.47,1253.43,,,12-20
267,603903,中持股份,0.25,,,4.7,0.11,1898.71,,,12-20
268,603179,新泉股份,0.38,,4.4,9.06,0.08,4567.95,,,12-20
269,603444,吉比特,5.49,,,48.31,4.76,29312.12,,,12-20
270,002855,捷荣技术,0.18,,4.24,4.35,0.6,3238.47,,,12-20
271,603096,新经典,0.67,,6.32,11.57,0.4,6702.52,,,12-20
272,300617,安靠智电,0.77,,7.16,11.31,0.73,3835.07,,,12-20
273,603266,天龙股份,0.51,30.77,5.18,10.36,0.37,3832.56,31.64,,12-19
274,603877,太平鸟,0.34,,,8.2,-0.18,14320.9,,,12-19
275,300583,赛托生物,0.66,,6.64,10.43,0.4,5266.2,,,12-19
276,603037,凯众股份,0.75,,6.2,11.92,0.54,4483.28,,,12-19
277,002840,华统股份,0.29,,5.63,5.16,0.84,3833.6,,,12-16
278,300587,天铁股份,0.48,,5.34,9.32,0.56,3760.28,,,12-16
279,603278,大业股份,0.42,,3.25,13.85,0.48,6573.44,,,12-16
280,300585,奥联电子,0.43,,3.68,12.44,0.17,2556.18,,,12-16
281,600903,贵州燃气,0.05,,1.66,3.36,0.39,3599.43,387.35,,12-16
282,603228,景旺电子,0.68,,4.2,16.96,0.55,24453.62,,,12-16
283,603689,皖天然气,0.19,,,4.68,0.67,4889.03,,,12-16
284,603908,牧高笛,0.73,,,19.58,1.19,3661.97,,,12-15
285,603035,常熟汽饰,0.54,,6.18,8.68,0.35,11376.08,,,12-15
286,002838,道恩股份,0.67,,6.89,10.25,0.52,4232.02,,,12-15
287,002837,英维克,0.63,,4.22,16.07,-0.39,3766.14,,,12-15
288,603032,德新交运,0.34,,2.44,14.95,-0.06,3403.15,,,12-15
289,603906,龙蟠科技,0.29,,3.86,7.72,0.39,4468.95,,,12-14
290,300586,美联新材,0.34,,4.57,7.65,0.71,2425.48,,,12-14
291,603186,华正新材,0.43,,3.78,11.67,0.48,4179.74,,,12-14
292,002839,张家港行,0.2,,4.37,4.73,3.01,33322.7,,,12-13
293,300626,华瑞股份,0.21,40.0,3.33,6.41,0.66,1553.89,42.2,,12-12
294,002858,力盛赛车,-0.1,,3.91,-2.43,0.49,-460.27,,,12-09
295,002851,麦格米特,0.32,,4.67,7.18,0.43,4317.09,,,12-09
296,603041,美思德,0.49,,,10.4,0.53,3708.73,,,12-09
297,002910,庄园牧场,0.27,,,5.0,0.69,3762.48,,,12-09
298,603260,合盛硅业,0.56,86.67,,,,33659.57,84.03,,12-09
299,002861,瀛通通讯,0.32,,5.29,6.02,0.69,2955.45,,,12-09
300,002858,力盛赛车,-0.1,,3.91,-2.43,0.49,-460.27,,,12-09
301,300579,数字认证,0.24,20.0,3.51,6.66,-0.74,1411.09,15.64,,12-08
302,603218,日月股份,0.43,,,10.88,,15646.85,,,12-08
303,002833,弘亚数控,0.64,,3.5,18.39,0.93,6387.13,,,12-07
304,300581,晨曦航空,0.54,,6.98,8.04,-0.31,1827.18,,,12-07
305,300582,英飞特,0.37,,4.24,9.24,0.23,3710.11,,,12-07
306,603886,元祖股份,-0.17,,1.86,-7.24,0.2,-3076.37,,,12-06
307,300577,开润股份,0.68,,4.57,15.72,0.45,3413.16,,,12-06
308,002835,同为股份,0.3,,3.78,8.16,0.24,2508.15,,,12-06
309,300576,容大感光,0.28,,3.67,7.37,0.31,1652.94,,,12-05
310,603298,杭叉集团,0.43,,3.75,11.51,0.5,22855.54,,,12-05
311,600996,贵广网络,0.37,,2.32,16.84,0.42,30798.07,,,12-05
312,603676,卫信康,0.18,,1.3,14.84,0.19,6461.57,,,12-02
313,603661,恒林股份,1.7,,,30.41,1.23,12783.47,,,12-02
314,300575,中旗股份,0.74,-21.28,9.13,8.4,1.44,4088.9,-21.08,,12-02
315,603058,永吉股份,0.12,,,8.74,0.16,4726.47,,,12-02
316,300729,乐歌股份,0.49,,4.65,11.25,0.16,3071.36,,,12-02
317,603577,汇金通,0.28,,5.7,4.99,-0.25,2428.87,,,12-01
318,603768,常青股份,0.5,,4.4,11.95,0.29,7594.24,,,12-01
319,300580,贝斯特,0.34,,4.2,8.09,0.22,5041.58,,,12-01
320,002829,星网宇达,0.31,,5.98,5.37,0.43,1793.98,,,11-30
321,603823,百合花,0.43,,3.72,12.72,0.5,7805.02,,,11-29
322,002830,名雕股份,0.18,,5.96,2.98,0.52,912.22,,,11-29
323,603416,信捷电气,0.56,,,12.17,0.52,4237.71,,,11-29
324,300613,富瀚微,1.65,,6.33,30.21,1.06,5489.34,,,11-28
325,300571,平治信息,0.83,,4.62,19.81,0.26,2496.12,,,11-28
326,300573,兴齐眼药,0.53,,7.03,7.9,0.41,3204.28,,,11-25
327,002853,皮阿诺,0.34,,6.63,5.08,0.36,1560.6,,,11-25
328,603990,麦迪科技,0.17,,3.28,5.4,-0.35,1035.48,,,11-23
329,603098,森特股份,0.26,,2.84,9.21,0.11,8876.99,,,11-23
330,603239,浙江仙通,0.84,,4.96,17.77,0.68,5699.95,,,11-23
331,300618,寒锐钴业,0.2,,3.46,6.03,0.32,1786.84,,,11-21
332,300572,安车检测,0.5,,5.58,9.47,0.38,2522.71,,,11-21
333,603928,兴业股份,0.39,,3.73,10.87,0.33,5912.54,,,11-21
334,300616,尚品宅配,0.36,,7.75,4.71,2.31,2900.01,,,11-21
335,002828,贝肯能源,0.15,,5.3,2.82,-0.2,1316.0,,,11-18
336,603685,晨丰科技,0.59,,3.9,16.44,0.13,4446.76,,,11-18
337,002849,威星智能,0.29,,3.76,7.92,-0.51,1891.83,,,11-18
338,002867,周大生,0.53,,,13.93,0.36,21347.76,,,11-16
339,002852,道道全,1.72,,,24.64,1.04,12911.67,,,11-16
340,603960,克来机电,0.21,,3.52,6.24,0.87,1277.83,,,11-16
341,603665,康隆达,0.59,,4.48,12.62,0.4,4459.95,,,11-15
342,002827,高争民爆,0.3,30.43,2.37,11.92,0.45,4141.23,33.3,,11-14
343,002826,易明医药,0.17,,1.92,9.43,0.23,2457.75,,,11-14
344,603607,京华激光,0.39,,3.69,11.0,0.83,2615.35,,,11-11
345,300568,星源材质,1.03,,6.27,16.17,1.04,9299.97,,,11-11
346,603668,天马科技,0.22,,,8.73,-0.02,3550.14,,,11-11
347,603559,中通国脉,0.17,,4.43,3.66,-0.15,1095.78,,,11-10
348,603086,先达股份,0.87,,11.44,7.95,0.38,5225.99,,,11-10
349,002825,纳尔股份,0.42,,4.3,10.31,-0.03,3163.78,,,11-10
350,300567,精测电子,0.49,,4.58,11.44,-0.18,2953.92,-26.21,,11-09
351,002822,中装建设,0.28,,5.16,5.6,-0.08,6321.49,,,11-08
352,300569,天能重工,1.75,,11.96,15.83,-0.26,10955.81,,,11-08
353,002850,科达利,0.9,,,13.6,1.34,9435.59,,,11-08
354,002823,凯中精密,0.49,,4.36,11.48,0.47,5271.89,,,11-07
355,002831,裕同科技,0.7,,6.25,11.66,1.22,25366.56,,,11-01
356,603727,博迈科,0.57,,6.33,9.49,1.02,10061.13,,,10-31
357,300563,神宇股份,0.33,,4.37,7.88,0.33,1986.95,,,10-31
358,300562,乐心医疗,0.81,,5.7,14.95,0.57,3562.51,,,10-31
359,002821,凯莱英,0.99,,10.45,9.6,1.02,8902.09,,,10-31
360,002821,凯莱英,0.99,,10.45,9.6,1.02,8902.09,,,10-31
361,603336,宏辉果蔬,0.28,,4.36,6.68,0.47,2821.0,6.61,,10-31
362,603858,步长制药,0.99,,12.68,8.12,1.77,60522.75,,,10-31
363,603819,神力股份,0.28,,5.32,5.26,-0.66,2498.08,,,10-31
364,300561,汇金科技,1.25,,6.18,21.19,-0.38,5259.82,,,10-31
365,002820,桂发祥,0.52,,4.71,11.25,0.74,5014.57,,,10-31
366,603633,徕木股份,0.26,,5.24,5.15,0.67,2372.4,,,10-31
367,603900,通灵珠宝,0.79,,6.24,13.03,0.43,14420.99,,,10-31
368,300566,激智科技,0.32,,4.5,7.37,-0.1,1925.25,,,10-31
369,603987,康德莱,0.29,11.54,4.02,6.77,0.63,4592.48,9.95,,10-31
370,300593,新雷能,0.27,,3.92,7.01,0.04,2300.52,,,10-31
371,603690,至纯科技,0.15,,1.74,9.19,-0.12,2386.77,,,10-26
